authorId,reviewId
143628849,review_18478
67220671,review_18479
2514366,review_18480
5782902,review_18481
2481844,review_18482
36661716,review_18483
2108350891,review_18484
12591892,review_18485
32834442,review_18486
51315898,review_18487
65856946,review_18488
143991036,review_18489
3244198,review_18490
1397828766,review_18491
4743373,review_18492
2248433,review_18493
39606592,review_18494
1402479195,review_18495
2168490540,review_18496
144397160,review_18497
144222395,review_18498
7818229,review_18499
14721774,review_18500
3514903,review_18501
4239726,review_18502
2007521700,review_18503
2145437626,review_18504
1404993389,review_18505
3738797,review_18506
145242462,review_18507
38542682,review_18508
1934859,review_18509
29928542,review_18510
2228823560,review_18511
40382205,review_18512
3820561,review_18513
2108578417,review_18514
47388677,review_18515
4899491,review_18516
8225952,review_18517
1398508654,review_18518
46256045,review_18519
9331776,review_18520
5479141,review_18521
47410464,review_18522
2111463665,review_18523
51213186,review_18524
46770212,review_18525
148058973,review_18526
48365502,review_18527
31130453,review_18528
113389828,review_18529
4718177,review_18530
1742540718,review_18531
37517325,review_18532
49690902,review_18533
5028130,review_18534
2584593,review_18535
50415426,review_18536
1390062378,review_18537
11401486,review_18538
6538083,review_18539
2061513150,review_18540
34776220,review_18541
15430806,review_18542
2111787152,review_18543
3705685,review_18544
92079506,review_18545
48283501,review_18546
4295175,review_18547
151401902,review_18548
30953206,review_18549
13103293,review_18550
34064120,review_18551
9797747,review_18552
143791709,review_18553
8427709,review_18554
2144446650,review_18555
1821005,review_18556
34026384,review_18557
3041494,review_18558
2146399853,review_18559
101711215,review_18560
2938213,review_18561
10537441,review_18562
119631208,review_18563
46209451,review_18564
65749197,review_18565
4011997,review_18566
40497728,review_18567
2764338,review_18568
2111822536,review_18569
4863571,review_18570
2098634520,review_18571
2145492555,review_18572
40516030,review_18573
2156235063,review_18574
144206133,review_18575
2111115725,review_18576
2413276,review_18577
69506008,review_18578
144891335,review_18579
1742265,review_18580
3962616,review_18581
144833146,review_18582
36375899,review_18583
47557914,review_18584
38302230,review_18585
1401871714,review_18586
49459237,review_18587
7973231,review_18588
3364183,review_18589
29473363,review_18590
2632114,review_18591
4424479,review_18592
51168247,review_18593
29586949,review_18594
4359413,review_18595
1993093780,review_18596
5264654,review_18597
3501107,review_18598
144916021,review_18599
90801265,review_18600
7860693,review_18601
3380109,review_18602
4187054,review_18603
1398054379,review_18604
5252372,review_18605
1602353201,review_18606
145593987,review_18607
49991144,review_18608
143845141,review_18609
104104553,review_18610
2115959019,review_18611
4746373,review_18612
5735961,review_18613
2109075134,review_18614
144140606,review_18615
1395520306,review_18616
8379625,review_18617
3528246,review_18618
144121746,review_18619
7682121,review_18620
49706753,review_18621
51925440,review_18622
2331999,review_18623
2260682776,review_18624
77333087,review_18625
3695104,review_18626
2152438428,review_18627
152775863,review_18628
5569088,review_18629
79896955,review_18630
145779969,review_18631
6964908,review_18632
2212332,review_18633
3459749,review_18634
7801028,review_18635
31751917,review_18636
1841348,review_18637
2107931183,review_18638
32501170,review_18639
5655047,review_18640
31677369,review_18641
35298885,review_18642
120950394,review_18643
2034181910,review_18644
2155868918,review_18645
1770962,review_18646
40976600,review_18647
50579284,review_18648
1523831761,review_18649
91852888,review_18650
40794039,review_18651
2118759041,review_18652
5793595,review_18653
2166333875,review_18654
2109007781,review_18655
1788856,review_18656
1790236,review_18657
2092075568,review_18658
2157346629,review_18659
2382661,review_18660
39762241,review_18661
14348738,review_18662
40225867,review_18663
4274250,review_18664
2238665464,review_18665
3195487,review_18666
2614531,review_18667
2067877,review_18668
4779270,review_18669
3071998,review_18670
3737468,review_18671
3652511,review_18672
121644245,review_18673
2003286101,review_18674
1397360968,review_18675
7912585,review_18676
4867638,review_18677
2652955,review_18678
46752751,review_18679
12737408,review_18680
22800630,review_18681
3533001,review_18682
2271056165,review_18683
1728207,review_18684
1679284445,review_18685
2792171,review_18686
4506803,review_18687
5633223,review_18688
1857903741,review_18689
144931931,review_18690
2757608,review_18691
48273758,review_18692
1953437,review_18693
2729382,review_18694
2123130166,review_18695
144162723,review_18696
5310905,review_18697
144306053,review_18698
1388879479,review_18699
2006193055,review_18700
1984289,review_18701
1403095814,review_18702
4196711,review_18703
1398544079,review_18704
2493733,review_18705
2149912924,review_18706
144910102,review_18707
8491301,review_18708
143866806,review_18709
77918904,review_18710
51211742,review_18711
3552684,review_18712
4159060,review_18713
49870950,review_18714
4337904,review_18715
145893546,review_18716
145273273,review_18717
40211243,review_18718
3616221,review_18719
48581639,review_18720
123655266,review_18721
46523008,review_18722
152402434,review_18723
1996917,review_18724
2111296455,review_18725
2121314,review_18726
47979571,review_18727
48297677,review_18728
40615252,review_18729
143967294,review_18730
35522294,review_18731
89644656,review_18732
49592950,review_18733
2776146,review_18734
48706987,review_18735
50448023,review_18736
3593197,review_18737
4758419,review_18738
50086339,review_18739
1774402,review_18740
11622721,review_18741
48771891,review_18742
15118685,review_18743
3234007,review_18744
2813805,review_18745
1393664147,review_18746
2130519429,review_18747
1835747090,review_18748
34785778,review_18749
3985170,review_18750
51293145,review_18751
1393420705,review_18752
2185817,review_18753
2129473433,review_18754
4767202,review_18755
3691413,review_18756
46185040,review_18757
2362390,review_18758
1397708554,review_18759
2069111373,review_18760
3884202,review_18761
123831565,review_18762
2171666454,review_18763
15407074,review_18764
2052168255,review_18765
2997784,review_18766
51914702,review_18767
3083019,review_18768
7376676,review_18769
15556852,review_18770
4052664,review_18771
144650046,review_18772
2146378612,review_18773
2074107988,review_18774
6608555,review_18775
2065697067,review_18776
13912136,review_18777
3494169,review_18778
108655879,review_18779
2784478,review_18780
6659854,review_18781
143933079,review_18782
4069468,review_18783
1784067,review_18784
2113952229,review_18785
3730832,review_18786
4809332,review_18787
2108566535,review_18788
153290305,review_18789
2108395449,review_18790
39636156,review_18791
2113472731,review_18792
34588908,review_18793
10023460,review_18794
5523184,review_18795
144843824,review_18796
6224569,review_18797
6316483,review_18798
8183690,review_18799
153718457,review_18800
2155774515,review_18801
47777705,review_18802
2091361855,review_18803
47938220,review_18804
2123328267,review_18805
145555536,review_18806
1403657578,review_18807
1398193806,review_18808
144393681,review_18809
2840858,review_18810
40277250,review_18811
51453919,review_18812
3352278,review_18813
2153467196,review_18814
47952527,review_18815
2327894,review_18816
1395808369,review_18817
40498547,review_18818
32854573,review_18819
2108093283,review_18820
47695845,review_18821
1398193806,review_18822
1929678,review_18823
34225508,review_18824
40558793,review_18825
5451642,review_18826
2351282,review_18827
145616377,review_18828
1600675687,review_18829
2110638122,review_18830
50317946,review_18831
7373479,review_18832
3317915,review_18833
46314813,review_18834
117892299,review_18835
4592476,review_18836
90772708,review_18837
2168589856,review_18838
11567613,review_18839
2160990142,review_18840
2052285030,review_18841
148421911,review_18842
40588148,review_18843
47037379,review_18844
6102626,review_18845
145500297,review_18846
3247565,review_18847
144246517,review_18848
2250128347,review_18849
8201427,review_18850
2111822536,review_18851
2250627218,review_18852
145910879,review_18853
4427346,review_18854
4410602,review_18855
6530879,review_18856
5054302,review_18857
3796354,review_18858
2108132106,review_18859
2023792686,review_18860
2238023980,review_18861
2723786,review_18862
2123328267,review_18863
35697015,review_18864
153305522,review_18865
38773432,review_18866
144326797,review_18867
40039047,review_18868
2143955684,review_18869
2252079524,review_18870
2160177,review_18871
1404498469,review_18872
6922731,review_18873
15585666,review_18874
145210771,review_18875
11905231,review_18876
14527779,review_18877
145703499,review_18878
6941911,review_18879
34234590,review_18880
2301798,review_18881
2116643347,review_18882
95272064,review_18883
33226330,review_18884
5501227,review_18885
2112364301,review_18886
49435415,review_18887
2057533351,review_18888
144897996,review_18889
10004412,review_18890
145032830,review_18891
2115584565,review_18892
1682380,review_18893
1727586,review_18894
2109256155,review_18895
144489041,review_18896
49689704,review_18897
40315258,review_18898
34878697,review_18899
6526654,review_18900
32032573,review_18901
153764348,review_18902
1715960,review_18903
1824970,review_18904
145055456,review_18905
35705441,review_18906
2096923417,review_18907
2144414002,review_18908
6619589,review_18909
4994265,review_18910
2060521651,review_18911
2218739671,review_18912
3060431,review_18913
1477648585,review_18914
46202924,review_18915
2053045854,review_18916
38800535,review_18917
5297316,review_18918
3229099,review_18919
2118693623,review_18920
3640503,review_18921
5476915,review_18922
3813782,review_18923
2130588376,review_18924
50473383,review_18925
1402022941,review_18926
5255947,review_18927
6797698,review_18928
5791610,review_18929
5611008,review_18930
2907651,review_18931
50330789,review_18932
7395060,review_18933
47703859,review_18934
7008863,review_18935
123698899,review_18936
2110786255,review_18937
2243954684,review_18938
2143259207,review_18939
1776408,review_18940
2998845,review_18941
4881218,review_18942
4006931,review_18943
50580067,review_18944
102529532,review_18945
2147087726,review_18946
13673905,review_18947
4098941,review_18948
1422189472,review_18949
47389009,review_18950
6222546,review_18951
2246884105,review_18952
13656823,review_18953
2116845640,review_18954
1421999065,review_18955
3149236,review_18956
4855327,review_18957
2108435870,review_18958
26490983,review_18959
8622951,review_18960
152501747,review_18961
29928542,review_18962
19870122,review_18963
2086712407,review_18964
6865183,review_18965
79990255,review_18966
12495187,review_18967
5365788,review_18968
2153604938,review_18969
10734129,review_18970
2023854165,review_18971
2110123989,review_18972
115758936,review_18973
2145892310,review_18974
4674474,review_18975
2111284397,review_18976
4364304,review_18977
9790539,review_18978
52044621,review_18979
1380631624,review_18980
6665170,review_18981
3797978,review_18982
89425586,review_18983
2109261532,review_18984
3570478,review_18985
2187769665,review_18986
143996079,review_18987
3265257,review_18988
10125130,review_18989
33804278,review_18990
47889077,review_18991
1790247,review_18992
145507277,review_18993
2078380268,review_18994
143866686,review_18995
49646915,review_18996
133994855,review_18997
5859014,review_18998
143898207,review_18999
5466714,review_19000
2146421439,review_19001
5695949,review_19002
144314662,review_19003
2144173156,review_19004
47173127,review_19005
146517521,review_19006
27084355,review_19007
5005651,review_19008
9778770,review_19009
2111093951,review_19010
51210275,review_19011
143990011,review_19012
9122258,review_19013
46176358,review_19014
1864973,review_19015
2686501,review_19016
1798790,review_19017
2108139066,review_19018
3722058,review_19019
1402624262,review_19020
40370097,review_19021
2109447770,review_19022
8521163,review_19023
51993977,review_19024
8139756,review_19025
2092052064,review_19026
49242413,review_19027
4640756,review_19028
8253950,review_19029
153642007,review_19030
4681242,review_19031
47805465,review_19032
33147797,review_19033
2969191,review_19034
4190604,review_19035
48831507,review_19036
81983895,review_19037
2111768537,review_19038
2082780048,review_19039
1741576,review_19040
1783446,review_19041
46850290,review_19042
143841946,review_19043
6584631,review_19044
2125089,review_19045
4645768,review_19046
1505552918,review_19047
3072590,review_19048
16198256,review_19049
1844553,review_19050
5611805,review_19051
4561133,review_19052
2117799117,review_19053
2086996586,review_19054
1678992039,review_19055
1742471019,review_19056
145199334,review_19057
8593373,review_19058
2245782325,review_19059
5565693,review_19060
144211237,review_19061
2057431256,review_19062
2057084055,review_19063
49906113,review_19064
3560122,review_19065
2152820487,review_19066
2115484596,review_19067
144091141,review_19068
1400301067,review_19069
152139722,review_19070
50290206,review_19071
51884695,review_19072
120453110,review_19073
144814319,review_19074
46362575,review_19075
46667239,review_19076
123878942,review_19077
2129433643,review_19078
51179625,review_19079
49015186,review_19080
1482582826,review_19081
7269888,review_19082
2616668,review_19083
6611847,review_19084
49696663,review_19085
40040093,review_19086
9856131,review_19087
2609796,review_19088
3430627,review_19089
1622388930,review_19090
13726484,review_19091
2765463,review_19092
51434133,review_19093
8228973,review_19094
2542696,review_19095
2444989,review_19096
152432887,review_19097
6409865,review_19098
3217938,review_19099
1490907269,review_19100
143995724,review_19101
2066206361,review_19102
90933545,review_19103
145359237,review_19104
5883146,review_19105
8092281,review_19106
2890548,review_19107
145619185,review_19108
52169987,review_19109
2258497102,review_19110
34976297,review_19111
1402107118,review_19112
86948838,review_19113
6262474,review_19114
51254174,review_19115
46195603,review_19116
2152910817,review_19117
10212665,review_19118
113030976,review_19119
2117193575,review_19120
49831589,review_19121
2071410450,review_19122
81116972,review_19123
31289209,review_19124
5366190,review_19125
1685037,review_19126
8145210,review_19127
2428093,review_19128
1416445795,review_19129
2052751473,review_19130
2109374193,review_19131
1756434,review_19132
78354098,review_19133
134902159,review_19134
152621313,review_19135
7748334,review_19136
1403126680,review_19137
1739646,review_19138
38995507,review_19139
40281523,review_19140
39203178,review_19141
144491089,review_19142
1382512379,review_19143
6711121,review_19144
34845683,review_19145
1420040254,review_19146
4546642,review_19147
143663468,review_19148
31758752,review_19149
6913617,review_19150
4002414,review_19151
1753524045,review_19152
2071119520,review_19153
11979688,review_19154
1925376,review_19155
2373552,review_19156
2087338134,review_19157
1412897849,review_19158
51480341,review_19159
1788366,review_19160
2662001,review_19161
3106554,review_19162
3574122,review_19163
1398762750,review_19164
153505226,review_19165
1943128936,review_19166
152239065,review_19167
2141596985,review_19168
2243058640,review_19169
66096870,review_19170
32422903,review_19171
2000754548,review_19172
134113663,review_19173
49314205,review_19174
145727607,review_19175
144344953,review_19176
11387657,review_19177
6161302,review_19178
1621401294,review_19179
3537852,review_19180
16137829,review_19181
2191510802,review_19182
98866422,review_19183
2575901,review_19184
3125418,review_19185
2567413,review_19186
34711125,review_19187
20264233,review_19188
2142404277,review_19189
38059807,review_19190
47029276,review_19191
2499347,review_19192
1398565280,review_19193
4417114,review_19194
1393283404,review_19195
5892000,review_19196
5936974,review_19197
98441526,review_19198
50503987,review_19199
145461436,review_19200
3695104,review_19201
2256014907,review_19202
1714166,review_19203
2010293,review_19204
1399168387,review_19205
4071844,review_19206
152744562,review_19207
39906629,review_19208
2943722,review_19209
2131180442,review_19210
48399474,review_19211
50399566,review_19212
34790601,review_19213
38351709,review_19214
47359051,review_19215
90208319,review_19216
2115302851,review_19217
39317264,review_19218
3289490,review_19219
2109536046,review_19220
15268871,review_19221
14930929,review_19222
145409083,review_19223
2057422651,review_19224
5003925,review_19225
3989587,review_19226
102589324,review_19227
49274409,review_19228
2124431005,review_19229
6924624,review_19230
2117952470,review_19231
6392767,review_19232
6758754,review_19233
2067802576,review_19234
6244428,review_19235
145144579,review_19236
3603917,review_19237
49725072,review_19238
2146651035,review_19239
2056236458,review_19240
2108865709,review_19241
34747609,review_19242
4573646,review_19243
25141191,review_19244
2156055664,review_19245
46817901,review_19246
6194876,review_19247
40659802,review_19248
32975373,review_19249
1718355,review_19250
2067665901,review_19251
144041151,review_19252
90638031,review_19253
66851746,review_19254
3308685,review_19255
2153199841,review_19256
2476937,review_19257
2703521,review_19258
3781258,review_19259
33858904,review_19260
1739162376,review_19261
30548222,review_19262
15148075,review_19263
1942690,review_19264
15594238,review_19265
1902793,review_19266
152713505,review_19267
2155192284,review_19268
2120207950,review_19269
1439738780,review_19270
2035555864,review_19271
2061774899,review_19272
144701529,review_19273
152253269,review_19274
34233621,review_19275
2273664706,review_19276
2028618514,review_19277
15514925,review_19278
145922223,review_19279
5468267,review_19280
46573184,review_19281
2127880775,review_19282
2715099,review_19283
51362068,review_19284
2119453958,review_19285
2986222,review_19286
2152885395,review_19287
1388256579,review_19288
1486640474,review_19289
34335431,review_19290
46209451,review_19291
145616960,review_19292
1399276983,review_19293
2005012484,review_19294
2043054214,review_19295
145970294,review_19296
49976473,review_19297
35536244,review_19298
3860009,review_19299
3777884,review_19300
31762274,review_19301
5259001,review_19302
5618729,review_19303
2075687298,review_19304
47643990,review_19305
2145142719,review_19306
32518758,review_19307
67201371,review_19308
2239645785,review_19309
144776234,review_19310
3691418,review_19311
2145297527,review_19312
2146016848,review_19313
2145444152,review_19314
46225127,review_19315
2116343258,review_19316
47749726,review_19317
49914081,review_19318
3984898,review_19319
2174891223,review_19320
5628790,review_19321
7409375,review_19322
5800842,review_19323
12793873,review_19324
4662002,review_19325
152741869,review_19326
1471717291,review_19327
2110784312,review_19328
5027964,review_19329
88742620,review_19330
7321522,review_19331
5298603,review_19332
2076990,review_19333
152916936,review_19334
1737216,review_19335
8689703,review_19336
1523845619,review_19337
34457595,review_19338
39874953,review_19339
6540789,review_19340
116775344,review_19341
8454089,review_19342
143659235,review_19343
2118869465,review_19344
2143875335,review_19345
2146666173,review_19346
4397831,review_19347
11285069,review_19348
48624693,review_19349
2181348993,review_19350
49186623,review_19351
66015511,review_19352
10680569,review_19353
47274384,review_19354
6580980,review_19355
9953133,review_19356
2108144018,review_19357
2109010038,review_19358
5395619,review_19359
1401141507,review_19360
5481494,review_19361
1870437,review_19362
2087659030,review_19363
117679430,review_19364
145000273,review_19365
3902738,review_19366
3531199,review_19367
3352615,review_19368
6457365,review_19369
145536772,review_19370
2057748528,review_19371
4530007,review_19372
15587842,review_19373
2074530628,review_19374
7926899,review_19375
6047969,review_19376
5390426,review_19377
5597873,review_19378
2152943075,review_19379
4588195,review_19380
48288359,review_19381
2191235630,review_19382
1994171,review_19383
1476815612,review_19384
48970038,review_19385
3334292,review_19386
10703420,review_19387
2113473366,review_19388
2138793603,review_19389
145484715,review_19390
14667542,review_19391
46428678,review_19392
2075394111,review_19393
3892792,review_19394
49544002,review_19395
47478870,review_19396
1412409122,review_19397
39167827,review_19398
2145913423,review_19399
32344321,review_19400
47595404,review_19401
2114038470,review_19402
145408274,review_19403
2836727,review_19404
5551065,review_19405
49323499,review_19406
1421770241,review_19407
15106705,review_19408
2549783,review_19409
1910662349,review_19410
144955144,review_19411
2051296327,review_19412
144705629,review_19413
49298740,review_19414
2143494084,review_19415
144056240,review_19416
1713715735,review_19417
2328236690,review_19418
14579703,review_19419
3298066,review_19420
40246372,review_19421
5135102,review_19422
49162088,review_19423
48986223,review_19424
2022409356,review_19425
10239733,review_19426
52044621,review_19427
1404337894,review_19428
2400120,review_19429
47836010,review_19430
6920963,review_19431
151167399,review_19432
145504548,review_19433
50140249,review_19434
5361539,review_19435
4829139,review_19436
2256956391,review_19437
114687783,review_19438
39246502,review_19439
144040084,review_19440
145057360,review_19441
114566285,review_19442
3700025,review_19443
1807331,review_19444
5029637,review_19445
49492412,review_19446
2806957,review_19447
145587209,review_19448
1387470922,review_19449
12068368,review_19450
5568846,review_19451
144046891,review_19452
144833599,review_19453
2852197,review_19454
88256931,review_19455
4637646,review_19456
118459985,review_19457
2066969305,review_19458
2092414962,review_19459
144687647,review_19460
14640927,review_19461
3502898,review_19462
46526392,review_19463
1398556551,review_19464
1398182449,review_19465
5888802,review_19466
2063036791,review_19467
2034263705,review_19468
4498311,review_19469
14516367,review_19470
5705501,review_19471
36654670,review_19472
2144100088,review_19473
3667580,review_19474
50423134,review_19475
8866284,review_19476
144352483,review_19477
3864415,review_19478
2056680042,review_19479
48803103,review_19480
5058100,review_19481
145900680,review_19482
2341892,review_19483
1404763118,review_19484
35522298,review_19485
4359428,review_19486
4933996,review_19487
1429588724,review_19488
144645684,review_19489
1970173,review_19490
3445062,review_19491
13744062,review_19492
2996083,review_19493
1641475641,review_19494
6316022,review_19495
4082805,review_19496
4052723,review_19497
24668552,review_19498
51514780,review_19499
47518332,review_19500
2117667111,review_19501
2088925690,review_19502
46509063,review_19503
2347535,review_19504
3445826,review_19505
2171316468,review_19506
152603864,review_19507
1846795,review_19508
145329285,review_19509
2118580627,review_19510
1440950604,review_19511
4680166,review_19512
49101535,review_19513
48110295,review_19514
2187389146,review_19515
144419632,review_19516
52420551,review_19517
4492545,review_19518
1775852,review_19519
1711721,review_19520
5263203,review_19521
2926555,review_19522
2061506020,review_19523
7350258,review_19524
4809332,review_19525
2156145123,review_19526
2094416692,review_19527
2152437991,review_19528
40833436,review_19529
50341751,review_19530
8246227,review_19531
2144547590,review_19532
47129160,review_19533
6239028,review_19534
40130566,review_19535
5704375,review_19536
40226405,review_19537
5435391,review_19538
2806957,review_19539
1401599168,review_19540
145044782,review_19541
37968096,review_19542
4650462,review_19543
5396114,review_19544
4019810,review_19545
3494169,review_19546
145829098,review_19547
2087093621,review_19548
32062776,review_19549
4786173,review_19550
3264749,review_19551
3453726,review_19552
3221314,review_19553
33849555,review_19554
143946438,review_19555
7680844,review_19556
2108294118,review_19557
4047605,review_19558
7198431,review_19559
70066022,review_19560
48662961,review_19561
6630691,review_19562
46771908,review_19563
23231915,review_19564
145799817,review_19565
32816696,review_19566
1391593197,review_19567
1401925739,review_19568
37339550,review_19569
1499274398,review_19570
12356493,review_19571
2014658068,review_19572
2145308115,review_19573
34320911,review_19574
6452713,review_19575
1402635788,review_19576
145035333,review_19577
1681006,review_19578
49010623,review_19579
2110234610,review_19580
2112430191,review_19581
4739613,review_19582
1403346178,review_19583
2237600257,review_19584
9846010,review_19585
3594513,review_19586
3535848,review_19587
46917692,review_19588
2108870978,review_19589
2108174921,review_19590
4338641,review_19591
2077090466,review_19592
8633043,review_19593
145639482,review_19594
3199914,review_19595
92789196,review_19596
2142783493,review_19597
2241733582,review_19598
6725770,review_19599
51233096,review_19600
5802151,review_19601
2413280,review_19602
89845879,review_19603
40297980,review_19604
35441768,review_19605
2598130,review_19606
2093639,review_19607
5153214,review_19608
1763674,review_19609
2155602431,review_19610
2145410025,review_19611
152484096,review_19612
2194791,review_19613
67201371,review_19614
2280176042,review_19615
3616221,review_19616
2059345972,review_19617
145982511,review_19618
121070684,review_19619
39253118,review_19620
12526225,review_19621
152531755,review_19622
51318092,review_19623
2605573,review_19624
1947054,review_19625
9847532,review_19626
40317921,review_19627
2582982,review_19628
143690088,review_19629
39798821,review_19630
3428370,review_19631
150259700,review_19632
6697700,review_19633
1959823,review_19634
49298594,review_19635
3985170,review_19636
1398000085,review_19637
50503987,review_19638
8151733,review_19639
21635750,review_19640
15388120,review_19641
2107994764,review_19642
5941675,review_19643
40216768,review_19644
144580211,review_19645
144949381,review_19646
51320035,review_19647
3388236,review_19648
49016053,review_19649
1994167192,review_19650
2115860615,review_19651
2489004,review_19652
47122564,review_19653
50484651,review_19654
2286067,review_19655
72821361,review_19656
1452246266,review_19657
144762279,review_19658
2160955,review_19659
4560386,review_19660
1803382,review_19661
46201673,review_19662
8253950,review_19663
10395673,review_19664
2113954016,review_19665
148210856,review_19666
46537979,review_19667
1403540928,review_19668
40257399,review_19669
144767909,review_19670
2106368076,review_19671
1431752366,review_19672
37726338,review_19673
1399698302,review_19674
2142437508,review_19675
2087734879,review_19676
5730315,review_19677
79863382,review_19678
2109301,review_19679
1399328135,review_19680
112907639,review_19681
5876047,review_19682
6684852,review_19683
2069286332,review_19684
2155868848,review_19685
5789339,review_19686
89644656,review_19687
2059428,review_19688
7643419,review_19689
2644480,review_19690
1784315,review_19691
40406985,review_19692
31740902,review_19693
2858624,review_19694
31635395,review_19695
2107988816,review_19696
98378986,review_19697
40297127,review_19698
145738113,review_19699
2119408561,review_19700
48782787,review_19701
3663973,review_19702
87647956,review_19703
14641180,review_19704
48083324,review_19705
145193192,review_19706
5077801,review_19707
151483416,review_19708
1491688083,review_19709
21565991,review_19710
4560780,review_19711
48464566,review_19712
80627390,review_19713
78487826,review_19714
1398575436,review_19715
3116560,review_19716
15148075,review_19717
35232639,review_19718
2168919381,review_19719
5779989,review_19720
51176535,review_19721
5917383,review_19722
6559737,review_19723
3229227,review_19724
2631750,review_19725
32991651,review_19726
1878168,review_19727
144343070,review_19728
144021428,review_19729
4802476,review_19730
2109334279,review_19731
2262459,review_19732
2241517490,review_19733
2219565619,review_19734
5392733,review_19735
2117006776,review_19736
1876958,review_19737
2300438,review_19738
49584865,review_19739
2094707860,review_19740
4265920,review_19741
1398234288,review_19742
46935862,review_19743
1615176360,review_19744
2144101563,review_19745
1740795183,review_19746
6534278,review_19747
49978194,review_19748
101075868,review_19749
2239770723,review_19750
2148896205,review_19751
5623293,review_19752
144949381,review_19753
3691418,review_19754
29830242,review_19755
144286739,review_19756
50658600,review_19757
145150366,review_19758
152730007,review_19759
2247410989,review_19760
50471733,review_19761
2063104354,review_19762
6362233,review_19763
46716025,review_19764
4431329,review_19765
47396641,review_19766
2118483767,review_19767
1993084,review_19768
90560855,review_19769
37956508,review_19770
49132059,review_19771
48214568,review_19772
2257747,review_19773
36838904,review_19774
2153897336,review_19775
40894114,review_19776
46775996,review_19777
5739263,review_19778
2387328,review_19779
8478066,review_19780
3483908,review_19781
1760113,review_19782
4976982,review_19783
1471131320,review_19784
2007340740,review_19785
5663788,review_19786
16118895,review_19787
1699356402,review_19788
7264079,review_19789
144119518,review_19790
8616120,review_19791
1381037296,review_19792
1434837592,review_19793
145784777,review_19794
6006266,review_19795
2407947,review_19796
2152515275,review_19797
145288801,review_19798
8186370,review_19799
3914622,review_19800
6270659,review_19801
3583986,review_19802
144530820,review_19803
1957978944,review_19804
47557187,review_19805
2157761263,review_19806
65834029,review_19807
1855776398,review_19808
10709718,review_19809
8581204,review_19810
2168461396,review_19811
48559995,review_19812
5412774,review_19813
3252035,review_19814
47475871,review_19815
2314739898,review_19816
50853961,review_19817
49990540,review_19818
3628489,review_19819
5869454,review_19820
2145364704,review_19821
32735775,review_19822
1422538426,review_19823
2171120924,review_19824
2255060849,review_19825
2144527749,review_19826
7500680,review_19827
2116785555,review_19828
3431949,review_19829
5530942,review_19830
12616503,review_19831
7932692,review_19832
2107931935,review_19833
1403418142,review_19834
9457890,review_19835
4259578,review_19836
19291063,review_19837
1418404009,review_19838
4510743,review_19839
4196711,review_19840
121320696,review_19841
2911541,review_19842
2249715,review_19843
6902018,review_19844
41177969,review_19845
34629626,review_19846
32356310,review_19847
8989994,review_19848
2072226896,review_19849
3685746,review_19850
1399020307,review_19851
13750811,review_19852
1869077,review_19853
52181670,review_19854
145418872,review_19855
51193603,review_19856
2144414002,review_19857
4015994,review_19858
1863495,review_19859
5696295,review_19860
2127616,review_19861
47309069,review_19862
7017803,review_19863
34846585,review_19864
2068102105,review_19865
40194255,review_19866
2155515954,review_19867
40696119,review_19868
144524278,review_19869
26396698,review_19870
34692740,review_19871
1809915,review_19872
145076609,review_19873
2065014,review_19874
39534823,review_19875
48474487,review_19876
1400690349,review_19877
2146378612,review_19878
2109102627,review_19879
122478445,review_19880
35644636,review_19881
39838209,review_19882
2157770609,review_19883
90631830,review_19884
2631409,review_19885
2246246918,review_19886
2344275,review_19887
1684092995,review_19888
6213520,review_19889
2154458528,review_19890
145817527,review_19891
48435458,review_19892
38239875,review_19893
6491546,review_19894
89199799,review_19895
37342456,review_19896
2142440802,review_19897
34588908,review_19898
6081404,review_19899
2060114375,review_19900
2087583565,review_19901
88367679,review_19902
2109263519,review_19903
40019917,review_19904
40162897,review_19905
2053062682,review_19906
1781352,review_19907
11000528,review_19908
80758338,review_19909
35660011,review_19910
1726050553,review_19911
37234229,review_19912
32161793,review_19913
4332575,review_19914
1885894,review_19915
145340489,review_19916
48785663,review_19917
51160110,review_19918
26920984,review_19919
38951338,review_19920
2387014,review_19921
47245031,review_19922
2095657,review_19923
14869492,review_19924
40405279,review_19925
7903954,review_19926
3199650,review_19927
2535654,review_19928
1390838291,review_19929
34713054,review_19930
113200029,review_19931
2117293963,review_19932
2193162,review_19933
3964702,review_19934
1392707236,review_19935
4653707,review_19936
145382428,review_19937
145833888,review_19938
4013056,review_19939
4877449,review_19940
5480188,review_19941
3565214,review_19942
2237320537,review_19943
49062458,review_19944
2257806076,review_19945
2108203162,review_19946
2071097913,review_19947
3576748,review_19948
4459677,review_19949
144737134,review_19950
38302230,review_19951
2065703824,review_19952
4002414,review_19953
2152513058,review_19954
4360277,review_19955
2111307694,review_19956
143774741,review_19957
1401611782,review_19958
145316238,review_19959
2056167957,review_19960
1707789,review_19961
153036347,review_19962
145332300,review_19963
144289801,review_19964
87948951,review_19965
1932721229,review_19966
7023210,review_19967
14869492,review_19968
3375347,review_19969
2449850,review_19970
1742175932,review_19971
6536173,review_19972
145671879,review_19973
1733076,review_19974
1850688,review_19975
40315258,review_19976
48064869,review_19977
4802003,review_19978
39274502,review_19979
48569027,review_19980
2143094351,review_19981
2109010038,review_19982
2111385837,review_19983
2053482038,review_19984
34241973,review_19985
23121335,review_19986
1726031099,review_19987
5582164,review_19988
